title,rating,image,price,In The Box,Model Name,Color,SIM Type,Touchscreen,Quick Charging,Display Size,Resolution,GPU,Operating System,Processor Brand,Processor Type,Processor Core,Primary Clock Speed,Internal Storage,RAM,Expandable Storage,Primary Camera,Secondary Camera,HD Recording,Video Recording Resolution,Network Type,Battery Capacity,Battery Type,Warranty Summary,JAVA Support
"Apple iPhone 14 Plus (Yellow, 128 GB)",4.6,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/0/h/8/-original-imagnhussytbyhpd.jpeg?q=70&crop=false,"₹79,900","Handset, USB-C to Lightning Cable, Documentation",iPhone 14 Plus,Yellow,Dual Sim(Nano + eSIM),Yes,,17.02 cm (6.7 inch),2778 x 1284 Pixels,5 Core,iOS 16,Apple,"A15 Bionic Chip, 6 Core Processor",Hexa Core,,128 GB,,,12MP + 12MP,12MP Front Camera,Yes,"Rear Camera: 4K (at 24 fps/ 25 fps/ 30 fps/ 60 fps), 1080P (at 120 fps/60 fps/30 fps/ 25 fps), 720P (at 30 fps) | Front Camera: 4K (at 24 fps/ 25 fps/ 30 fps/ 60 fps), 1080P (at 120 fps/60 fps/30 fps/ 25 fps)","5G, 4G VOLTE, 4G, 3G, 2G",,,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,
"POCO X6 5G (Snowstorm White, 256 GB)  (8 GB RAM)",4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/y/a/m/-original-imagwzrj7tytaakg.jpeg?q=70&crop=false,"₹24,999","Handset, 67W Charger, USB Type-C Cable, Sim Eject Tool, Protective Case, Quick Start Guide, Warranty Card",X6 5G,Snowstorm White,Dual Sim,Yes,Yes,16.94 cm (6.67 inch),2712 x 1220 Pixels,Adreno GPU A710,Android 13,Snapdragon,7s Gen 2 Mobile Platform 5G,Octa Core,2.4 GHz,256 GB,8 GB,,64MP + 8MP + 2MP,16MP Front Camera,Yes,"Rear Camera: 4K (at 30 fps), 1080p (at 60 fps/at 30 fps), 720p (at 30 fps) | Front Camera: 1080p (at 60 fps), 720p (at 30 fps)","2G, 3G, 4G, 4G VOLTE, 5G",5100 mAh,Lithium-ion Polymer,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,
Micromax S213  (Black+Red),3.9,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/s/y/1/s213-s213-micromax-original-imagxc4hrm6fz3jj.jpeg?q=70&crop=false,"₹1,699","1 Mobile, 1 Battery, 1 Charger, 1 User Manual",S213,Black+Red,Dual Sim,No,,6.1 cm (2.4 inch),240x320,,,Mediatek,,Single Core,1.2 MHz,32 MB,32 MB,,0.08MP Rear Camera,,,,2G,2500 mAh,,One Year Manufacturer Warranty,
"Nokia 106 4G Keypad Mobile, Long-Lasting Battery, MicroSD Card Slot  (Charcoal)",3.9,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/4/4/a/-original-imagqxtvs6e5zgeg.jpeg?q=70&crop=false,"₹2,999","Handset, Battery, Charger, User Guide","106 4G Keypad Mobile, Long-Lasting Battery, MicroSD Card Slot",Charcoal,Dual Sim,No,No,4.5 cm (1.77 inch),160 x 128 Pixels,,,Unisoc,Unisoc T107,,1 GHz,32 MB,32 MB,,0MP,0MP Front Camera,,,4G,1450 mAh,Lithium Ion,1 Year Replacement Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Battery from the Date of Purchase,
Nokia 150  (Black),4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/3/o/0/-original-imagugpcxcd9ahwm.jpeg?q=70&crop=false,"₹3,100","Handset, Charger, Quick Start Guide, Safety Booklet, Battery",150,Black,Dual Sim,No,No,6.1 cm (2.4 inch),320 x 240 Pixels,,,Mediatek,6261D,,0.26 GHz,4 MB,4 MB,,0.3MP Rear Camera,0MP Front Camera,,,2G,1450 mAh,Lithium Polymer,1 Year Replacement Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Battery from the Date of Purchase,
Nokia 105 Classic without Charger  (Charcoal),4.0,https://rukminim2.flixcart.com/image/416/416/l0r1j0w0/mobile/b/h/f/-original-imagch28cnf3u3we.jpeg?q=70&crop=false,"₹1,249","Handset, Battery, User Guide",105 Classic without Charger,Charcoal,Single Sim,No,No,4.5 cm (1.77 inch),128 x 160 Pixels,,,Unisoc,SC6531E,,1.208 MHz,32 MB,32 MB,,,0MP Front Camera,,,2G,800 mAh,Lithium Ion,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Battery from the Date of Purchase,
KARBONN K9 Yuva Keypad Mobile| 2500 mAh Battery|2MP Camera|Expandable Memory up to 32GB  (coffee champagne),3.9,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/d/l/n/k9-yuva-k9-yuva-karbonn-original-imahyjgetbwec42a.jpeg?q=70&crop=false,"₹1,490","Handset, Charger",K9 Yuva Keypad Mobile| 2500 mAh Battery|2MP Camera|Expandable Memory up to 32GB,coffee champagne,Dual Sim,No,,4.57 cm (1.8 inch),240 x 320$$pixel,,Belle,,,Single Core,1.1 MHz,32 KB,64 MB,,2MP Rear Camera,,No,,2G,2502 mAh,Li-Ion,1 Year Company Domestic Warranty by Company Authorized Service Center.,No
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)  (4 GB RAM)",4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/i/e/f/-original-imagymhw8g7tdyhk.jpeg?q=70&crop=false,"₹15,999","Handset, Data Cable (USB Type C-to-C), Ejection Pin, Quick Start Guide",Galaxy F15 5G,Jazzy Green,Dual Sim,Yes,Yes,16.51 cm (6.5 inch),2340 x 1080 Pixel,ARM Mali G57 MC2,Android 14,Mediatek,MediaTek Dimensity 6100+,Octa Core,2.2 GHz,128 GB,4 GB,1 TB,50MP + 5MP + 2MP,13MP Front Camera,Yes,FHD (1920 x 1080) (at 30 fps),"5G, 4G, 3G, 2G",6000 mAh,Lithium Ion,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,
"LAVA A1 Josh BOL Keypad Mobile|1000 mAh Battery|Expandable Storage 32GB  (Black, Gold)",4.0,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/x/v/v/a1-josh-with-bol-lf1008-lava-original-imagpwj4zddugzzw.jpeg?q=70&crop=false,"₹1,449","Handset, Battery, Charger",A1 Josh BOL Keypad Mobile|1000 mAh Battery|Expandable Storage 32GB,"Black, Gold",Dual Sim,No,No,4.5 cm (1.77 inch),160 x 128Pixels,,,,,,,4 MB,4 MB,32 GB,,,No,,2G,1000 mAh,,1 Year Manufacturer Replacement Guarantee for Phone and 6 months Replacement for Accessories in the Box,
"SAMSUNG Galaxy M14 5G (Berry Blue, 128 GB)  (6 GB RAM)",4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/x/x/n/galaxy-m14-5g-sm-m146b-samsung-original-imagzwssnfnzkpex.jpeg?q=70&crop=false,"₹18,990","Type-C Data Cable, Quick Start Guide, Sim Ejection Pin",Galaxy M14 5G,Berry Blue,Dual Sim,Yes,,16.76 cm (6.6 inch),1080 x 2408 Pixels,,Android Android 13.0,Exynos,,Octa Core,2.4 GHz,128 GB,6 GB,,50MP Rear Camera,,,,"5G, 4G VOLTE",6000 mAh,,1 year for handset and 6 month for accessories,
"realme 12+ 5G (Navigator Beige, 256 GB)  (8 GB RAM)",4.3,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/t/y/l/-original-imagyzwy3wk78ywr.jpeg?q=70&crop=false,"₹25,999","Handset, Adapter, USB Cable, Important Info Booklet with Warranty Card, Quick Guide, Sim Card Tool, Screen Protect Film, TPU Case",12+ 5G,Navigator Beige,Dual Sim,Yes,Yes,16.94 cm (6.67 inch),2400 x 1080 Pixels,ARM Mali-G68 MC4,Android 14,Mediatek,Dimensity 7050,Octa Core,2.6 GHz,256 GB,8 GB,2 TB,50MP + 8MP + 2MP,16MP Front Camera,Yes,"Rear Camera: Primary Camera (720p (at 30 fps/at 60 fps), 1080p (at 30 fps/at 60 fps), 4K (at 30 fps)), Wide Camera (1080p (at 30 fps), 720p (at 30 fps), Slo-Mo Video: 720p (at 240 fps), 720p (At 960 fps), 1080p (at 120 fps), 1080p (at 480 fps))| Front Camera: 720p (at 30 fps), 1080p (at 30 fps)","5G, 4G VOLTE, 4G, 3G, 2G",5000 mAh,,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,
"vivo Y27 (Garden Green, 128 GB)  (6 GB RAM)",4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/f/c/b/-original-imagwcg6ezhxcbhx.jpeg?q=70&crop=false,"₹18,999","Handset, Documentation, Type-C to USB Cable, USB Power Adapter, Eject Tool, Phone Case, Protective Film",Y27,Garden Green,Dual Sim,Yes,,16.87 cm (6.64 inch),2388 x 1080 Pixels,,Android 13,Mediatek,Helio G85,Octa Core,2 GHz,128 GB,6 GB,,50MP + 2MP,8MP Front Camera,,,"2G, 3G, 4G",5000 mAh,,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,
LAVA 34 Ultra  (Teal Blue),4.1,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/t/o/r/34-ultra-lf3401-lf3400-lava-original-imahyutfhthdmbgd.jpeg?q=70&crop=false,"₹1,819","Handset, Battery, Charger",34 Ultra,Teal Blue,Dual Sim,No,Yes,6.1 cm (2.4 inch),320 x 240,,,,,,,32 MB,24 MB,64 GB,0.8MP Rear Camera,,No,,2G,2575 mAh,1 Lithium Ion batteries required. (included),No Warranty,No
"POCO X6 Pro 5G (Spectre Black, 512 GB)  (12 GB RAM)",4.3,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/w/i/d/-original-imagwzrguaee4pz6.jpeg?q=70&crop=false,"₹32,999","Handset, 67W Charger, USB Type-C Cable, Sim Eject Tool, Protective Case, Quick Start Guide, Warranty Card",X6 Pro 5G,Spectre Black,Dual Sim,Yes,Yes,16.94 cm (6.67 inch),2712 x 1220 Pixels,Arm Mali-G615,Android 14,Mediatek,Dimensity D8300 Ultra,Octa Core,3.35 GHz,512 GB,12 GB,,64MP + 8MP + 2MP,16MP Front Camera,Yes,"Rear Camera: 4K (at 30 fps/ at 24 fps),1080p (at 60 fps/ at 30 fps), 720p (at 30 fps) | Front Camera: 1080p (at 60 fps/at 30 fps), 720p (at 30 fps)","2G, 3G, 4G, 4G VOLTE, 5G",5000 mAh,Lithium Polymer,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,
"Apple iPhone 15 (Blue, 256 GB)",4.6,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/k/l/l/-original-imagtc5fz9spysyk.jpeg?q=70&crop=false,"₹89,900","Handset, USB C Charge Cable (1m), Documentation",iPhone 15,Blue,Dual Sim(Nano + eSIM),Yes,,15.49 cm (6.1 inch),2556 x 1179 Pixels,5 Core,iOS 17,Apple,"A16 Bionic Chip, 6 Core Processor",Hexa Core,,256 GB,,,48MP + 12MP,12MP Front Camera,Yes,"Rear Camera: 4K (at 24 fps/ 25 fps/ 30 fps/ 60 fps), 1080P (at 120 fps/60 fps/30 fps/ 25 fps), 720P (at 30 fps) | Front Camera: 4K (at 24 fps/ 25 fps/ 30 fps/ 60 fps), 1080P (at 120 fps/60 fps/30 fps/ 25 fps)","5G, 4G VOLTE, 4G, 3G, 2G",,,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,
"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Graphite, 128 GB)  (8 GB RAM)",4.3,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/d/o/c/-original-imagtnqjmfqxxbj2.jpeg?q=70&crop=false,"₹69,999","Handset, Ejection Pin, Data Cable, Quick Start Guide",Galaxy S21 FE 5G,Graphite,Dual Sim,Yes,Yes,16.26 cm (6.4 inch),2340 x 1080 Pixel,Adreno 660,Android 13,Snapdragon,Snapdragon 888,Octa Core,2.84 GHz,128 GB,8 GB,,12MP + 12MP + 8MP (OIS),32MP Front Camera,Yes,3840 x 2160 (at 60 fps),"5G, 4G, 3G, 2G",4500 mAh,,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,
"POCO C61 (Mystical Green, 128 GB)  (6 GB RAM)",4.3,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/k/g/r/-original-imagzcfjsdxtrnnz.jpeg?q=70&crop=false,"₹9,999","Handset, 10W Charger, USB Type-C Cable, Sim Eject Tool, Protective Case, Quick Start Guide, Warranty Card",C61,Mystical Green,Dual Sim,Yes,Yes,17.04 cm (6.71 inch),1650 x 720 Pixels,IMG PowerVR,Android 14,Mediatek,Helio G36,Octa Core,2.2 GHz,128 GB,6 GB,1 TB,8MP Rear Camera,5MP Front Camera,Yes,"Rear Main Camera Video: 1080p (at 30 fps), 720p (at 30 fps) | Front Camera: 1080p (at 30 fps), 720p (at 30 fps)","2G, 3G, 4G, 4G VOLTE",5000 mAh,Lithium Polymer,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,
LAVA A3 Vibe DS Keypad Mobile| 1750 mAh Battery|Expandable Storage 32GB  (DARK BLUE GREY),4.1,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/y/i/t/a3-vibe-lava-a3-vibe-lava-original-imagrcu2m9gy7fsj.jpeg?q=70&crop=false,"₹1,649","Handset, Battery, Charger",A3 Vibe DS Keypad Mobile| 1750 mAh Battery|Expandable Storage 32GB,DARK BLUE GREY,Dual Sim,No,Yes,4.5 cm (1.77 inch),128 x 160Pixels,,,Mediatek,,,1 MHz,32 MB,4 MB,32 GB,0.3MP Rear Camera,0.3MP Front Camera,No,NO,2G,1750 mAh,Li-Ion,1 year manufacturer Replacement for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,
"REDMI 13c 5G (Startrail Silver, 256 GB)  (8 GB RAM)",4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/5/u/e/13c-5g-redmi-13c-5g-redmi-original-imagw6s7qmkhz8ed.jpeg?q=70&crop=false,"₹17,999","Mobile Phone, Power Adapter, SIM Tray Ejector, USB Cable, Warranty Card",13c 5G,Startrail Silver,Dual Sim,Yes,,17.12 cm (6.74 inch),1600x720$$ Pixels,,Android 13,Mediatek,,Octa Core,1 GHz,256 GB,8 GB,,50MP Rear Camera,,,,5G,5000 mAh,,1 Year,
"REDMI Note 13 Pro 5G (Coral Purple, 128 GB)  (8 GB RAM)",4.3,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/s/y/5/-original-imagwu894yyhyyce.jpeg?q=70&crop=false,"₹28,999","Handset, 67W Charger, Type-C USB Cable, Sim Eject Tool, Protective Case, Quick Start Guide, Warranty Card",Note 13 Pro 5G,Coral Purple,Dual Sim,Yes,Yes,16.94 cm (6.67 inch),2712 x 1220 Pixels,Adreno GPU A710,Android 13,Snapdragon,7s Gen 2 Mobile Platform 5G,Octa Core,2.4 GHz,128 GB,8 GB,,200MP (OIS) + 8MP + 2MP,16MP Front Camera,Yes,"Rear Camera: 4K (at 30 fps), 1080p (at 60 fps), 1080p (at 30 fps), 720p (at 30 fps) | Front Camera: 1080p (at 60 fps), 720p (at 30 fps)","5G, 4G VOLTE, 4G, 3G, 2G",5100 mAh,Lithium-ion Polymer,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,
"REDMI Note 13 5G (Arctic White, 256 GB)  (8 GB RAM)",4.1,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/g/l/j/-original-imagzrfwkeu2zazh.jpeg?q=70&crop=false,"₹22,999","Handset,USB OTG Adapter, SIM Tray Ejector, Phone Case, USB Cable",Note 13 5G,Arctic White,Dual Sim,Yes,Yes,16.94 cm (6.67 inch),1080x2400$$ Pixels,,Android 13,Mediatek,,Octa Core,2.4 GHz,256 GB,8 GB,,108MP Rear Camera,,,,5G,5000 mAh,,1 Year Brand Warranty,
"realme 12+ 5G (Pioneer Green, 256 GB)  (8 GB RAM)",4.3,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/e/w/x/-original-imagyzwyyzavhgfe.jpeg?q=70&crop=false,"₹25,999","Handset, Adapter, USB Cable, Important Info Booklet with Warranty Card, Quick Guide, Sim Card Tool, Screen Protect Film, TPU Case",12+ 5G,Pioneer Green,Dual Sim,Yes,Yes,16.94 cm (6.67 inch),2400 x 1080 Pixels,ARM Mali-G68 MC4,Android 14,Mediatek,Dimensity 7050,Octa Core,2.6 GHz,256 GB,8 GB,2 TB,50MP + 8MP + 2MP,16MP Front Camera,Yes,"Rear Camera: Primary Camera (720p (at 30 fps/at 60 fps), 1080p (at 30 fps/at 60 fps), 4K (at 30 fps)), Wide Camera (1080p (at 30 fps), 720p (at 30 fps), Slo-Mo Video: 720p (at 240 fps), 720p (At 960 fps), 1080p (at 120 fps), 1080p (at 480 fps))| Front Camera: 720p (at 30 fps), 1080p (at 30 fps)","5G, 4G VOLTE, 4G, 3G, 2G",5000 mAh,,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,
"SAMSUNG Galaxy M14 5G (Smoky Teal, 128 GB)  (4 GB RAM)",4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/e/6/d/galaxy-m14-5g-sm-m146b-samsung-original-imagzvnkybtue5da.jpeg?q=70&crop=false,"₹17,990","Type-C Data Cable, Quick Start Guide, Sim Ejection Pin",Galaxy M14 5G,Smoky Teal,Dual Sim,Yes,,16.76 cm (6.6 inch),1080 x 2408$$Pixels,,Android Android 13.0,Exynos,,Octa Core,2.4 GHz,128 GB,4 GB,,50MP Rear Camera,,Yes,,"5G, 4G VOLTE",6000 mAh,,1 year for handset and 6 month for accessories,
"vivo Y27 (Burgundy Black, 128 GB)  (6 GB RAM)",4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/t/f/2/y27-v2249-vivo-original-imahfmkqf5mrugjq.jpeg?q=70&crop=false,"₹18,999","Handset, Documentation, Type-C to USB Cable, USB Power Adapter, Eject Tool, Phone Case, Protective Film",Y27,Burgundy Black,Dual Sim,Yes,,16.87 cm (6.64 inch),2388 x 1080 Pixels,,Android 13,Mediatek,Helio G85,Octa Core,2 GHz,128 GB,6 GB,,50MP + 2MP,8MP Front Camera,,,"2G, 3G, 4G",5000 mAh,,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,
"Infinix GT 20 Pro (Mecha Blue, 256 GB)  (12 GB RAM)",4.4,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/q/p/x/-original-imahf38d4cwmuqep.jpeg?q=70&crop=false,"₹34,999","Handset, Adaptor, USB Type-C Cable, Soft Film, TPU Case, Sim Ejector Pin, Quick Start Guide, Warranty Card",GT 20 Pro,Mecha Blue,Dual Sim,Yes,,17.22 cm (6.78 inch),2436 x 1080 Pixels,,Android 14,Mediatek,Dimensity 8200 Ultimate,Octa Core,3.1 GHz,256 GB,12 GB,,108MP (OIS) + 2MP + 2MP,32MP Front Camera,,"Rear Camera: 4K (at 60 fps), Front Camera: 2K (at 30 fps)","5G, 4G, 3G, 2G",5000 mAh,Lithium-ion Polymer,1 Year Warranty,
"REDMI A3 (Midnight Black, 64 GB)  (3 GB RAM)",4.1,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/i/h/z/a3-mzb0h0lin-redmi-original-imagy2wsmpetm6s2.jpeg?q=70&crop=false,"₹9,999","Handset, Adapter, USB Type-C Cable, Sim Eject Tool, Quick Start Guide, Warranty Card",A3,Midnight Black,Dual Sim,Yes,Yes,17.04 cm (6.71 inch),1650 x 720 Pixels,IMG PowerVR,Android 14,Mediatek,Mediatek Helio G36,Octa Core,2.2 GHz,64 GB,3 GB,1 TB,8MP Rear Camera,5MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps)| Front Camera: 1080p (at 30 fps), 720p (at 30 fps)","2G, 3G, 4G, 4G VOLTE",5000 mAh,Lithium Polymer,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,
"SAMSUNG Galaxy M14 5G (Berry Blue, 128 GB)  (4 GB RAM)",4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/x/x/n/galaxy-m14-5g-sm-m146b-samsung-original-imagzwssnfnzkpex.jpeg?q=70&crop=false,"₹17,990","Type-C Data Cable, Quick Start Guide, Sim Ejection Pin",Galaxy M14 5G,Berry Blue,Dual Sim,Yes,Yes,16.76 cm (6.6 inch),1080 x 2408$$Pixels,"ARM MALI-G68MP2,CORES:2",Android Android 13.0,Exynos,Samsung Exynos 1330,Octa Core,2.4 GHz,128 GB,4 GB,256 GB,50MP + 50MP,13MP + 13MP Dual Front Camera,Yes,1920*1080@30fp,"5G, 4G VOLTE",6000 mAh,Li-ion,1 year for handset and 6 month for accessories,Yes
LAVA Hero 600i Mint Green  (Mint Green),4.1,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/u/q/v/hero-600i-auto-call-recording-wireless-fm-with-recording-mint-original-imagkcb2wg6nhgv5.jpeg?q=70&crop=false,"₹1,199","1 Handset, 1 Charger, 1 Battery",Hero 600i Mint Green,Mint Green,Dual Sim,No,No,4.57 cm (1.8 inch),128*160,,0,,,,,3 MB,4 MB,32 GB,,,No,,2G,620 mAh,Li-Ion,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,No
"REDMI 13c 5G (Starlight Black, 256 GB)  (8 GB RAM)",4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/e/v/t/13c-5g-redmi-13c-5g-redmi-original-imagw6s7zfhb4syx.jpeg?q=70&crop=false,"₹17,999","Mobile Phone, Power Adapter, SIM Tray Ejector, USB Cable, Warranty Card",13c 5G,Starlight Black,Dual Sim,Yes,,17.12 cm (6.74 inch),1600x720$$ Pixels,,Android 13,Mediatek,,Octa Core,1 GHz,256 GB,8 GB,,50MP Rear Camera,,,,5G,5000 mAh,,1 Year,
"itel Aura 05i|Leather Finish|4000 Mah Battery|Type C Charging Support (Nebula Black, 32 GB)  (2 GB RAM)",4.1,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/v/j/4/aura-05i-a663l-itel-original-imagvhvjr4ekn3t8.jpeg?q=70&crop=false,"₹6,799","Handset, Charger, USB Cable, Plastic Case, Sim Ejector Tool, User Guide / Warranty Card",Aura 05i|Leather Finish|4000 Mah Battery|Type C Charging Support,Nebula Black,Dual Sim,Yes,Yes,16.76 cm (6.6 inch),720 x 1612,IMG8322,Android 13 Go,Unisoc,Unisoc SC9863A1,,1.6 GHz,32 GB,2 GB,128 GB,5MP + 0.8MP,5MP Front Camera,Yes,720p,4G,4000 mAh,Li-Po,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,Yes
"MOTOROLA G04 (Sea Green, 64 GB)  (4 GB RAM)",4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/h/b/x/g04-pb130011in-motorola-original-imagy3tfvncuegaz.jpeg?q=70&crop=false,"₹9,999","Handset, 10W Charger, USB Type-C Cable, Guides, Sim Tool, Protective Cover, Protective Film",G04,Sea Green,Dual Sim,Yes,Yes,16.76 cm (6.6 inch),1600 x 720 Pixels,ARM Mali-G57 MP1,Android 14,Unisoc,Unisoc T606,Octa Core,1.6 GHz,64 GB,4 GB,1 TB,16MP Rear Camera,5MP Front Camera,Yes,"Rear Camera: FHD (at 30 fps), HD (at 30 fps) | Front Camera: FHD (at 30 fps), HD (at 30 fps)","2G, 3G, 4G",5000 mAh,,1 Year on Handset and 6 Months on Accessories,
Kechaoda K112  (Orange),4.0,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/q/y/v/k112-k112-kechaoda-original-imagusrxqgcynywa.jpeg?q=70&crop=false,"₹1,799","Handset, Earphone, Battery, Charger and User Manual",K112,Orange,Triple Sim,No,,6.1 cm (2.4 inch),240 x 320$$Pixels,,,,,,,64 MB,32 MB,32 GB,0.3MP Rear Camera,,,,2G,3600 mAh,Li-Ion,1 Year Company Domestic Warranty by Company Authorized Service Center.,
"REDMI Note 13 5G (Prism Gold, 256 GB)  (12 GB RAM)",4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/u/p/q/-original-imagzrfwgxntnmaz.jpeg?q=70&crop=false,"₹24,999","Handset,USB OTG Adapter, SIM Tray Ejector, Phone Case, USB Cable",Note 13 5G,Prism Gold,Dual Sim,Yes,,16.94 cm (6.67 inch),1080x2400$$ Pixels,,Android 13,Mediatek,,Octa Core,2.4 GHz,256 GB,12 GB,,108MP Rear Camera,,,,5G,5000 mAh,,1 Year Brand Warranty,
"OnePlus N20 SE (CELESTIAL BLACK, 128 GB)  (4 GB RAM)",4.1,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/e/6/i/n20-se-n20-oneplus-original-imagta8berf32yru.jpeg?q=70&crop=false,"₹17,999","1 Phone, 1 Charger, 1 USB data cable, 1 SIM ejector tool, 1 Safety Guide, 1 Quick Start Guide, 1 Protective case",N20 SE,CELESTIAL BLACK,Dual Sim,Yes,,16.66 cm (6.56 inch),1612×720,,Android Oxygen 12.1,Mediatek,,Octa Core,3.2 GHz,128 GB,4 GB,,50MP + 50MP + 2MP,8MP Front Camera,,,"4G VOLTE, 4G",5000 mAh,,No Warranty,
"itel Aura 05i|Leather Finish|4000 Mah Battery|Type C Charging Support (Meadow Green, 32 GB)  (2 GB RAM)",4.1,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/x/x/b/aura-05i-a663lc-itel-original-imagvhvgrexeffgw.jpeg?q=70&crop=false,"₹6,799","Handset, Charger, Sim Ejector Tool, Plastic Case, USB Cabel, Warranty Card",Aura 05i|Leather Finish|4000 Mah Battery|Type C Charging Support,Meadow Green,Dual Sim,Yes,Yes,16.76 cm (6.6 inch),720 x 1612,IMG8322,Android 13 Go,Unisoc,Unisoc SC9863A1,,1.6 GHz,32 GB,2 GB,128 GB,5MP + 0.3MP,2MP Front Camera,Yes,,4G,4000 mAh,Li-Po,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,Yes
"LAVA YUVA 2 PRO (GLASS LAVENDER, 64 GB)  (4 GB RAM)",4.1,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/6/v/y/yuva-2-pro-lzx408-lava-original-imagq75d72uqhnyp.jpeg?q=70&crop=false,"₹9,999","Handset, Travel Adapter, USB Type C Cable, Back Cover, Sim Ejector Pin",YUVA 2 PRO,GLASS LAVENDER,Dual Sim,Yes,,16.51 cm (6.5 inch),720x1600$$Pixel,,Android 12,Mediatek,MediaTek Helio G37 Octa-core Processor,Octa Core,2 GHz,64 GB,4 GB,,13MP + 13MP,5MP + 5MP Dual Front Camera,Yes,"Yes, 1080p Video Recording",4G VOLTE,5000 mAh,5000mAh (Typ) Li-Polymer battery,1 Year Handset Warranty and 6 Months Warranty on Accessories,Yes
"Infinix GT 20 Pro (Mecha Orange, 256 GB)  (8 GB RAM)",4.4,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/1/n/a/-original-imahf38d9qynp6ef.jpeg?q=70&crop=false,"₹31,999","Handset, Adaptor, USB Type-C Cable, Soft Film, TPU Case, Sim Ejector Pin, Quick Start Guide, Warranty Card",GT 20 Pro,Mecha Orange,Dual Sim,Yes,,17.22 cm (6.78 inch),2436 x 1080 Pixels,,Android 14,Mediatek,Dimensity 8200 Ultimate,Octa Core,3.1 GHz,256 GB,8 GB,,108MP (OIS) + 2MP + 2MP,32MP Front Camera,,"Rear Camera: 4K (at 60 fps), Front Camera: 2K (at 30 fps)","5G, 4G, 3G, 2G",5000 mAh,Lithium-ion Polymer,1 Year Warranty,
